PR,UTFPR Toledo,200,200,0.169248309999999,0.51240384,0.0846241549999999,0.25620192,0.0,9.8,-26.1967693,-52.68893
PR,UTFPR Medianeira,200,200,0.31537337,2.67726204,0.157686685,1.33863102,0.0,11.17,-25.3011366,-54.1148774
PR,IFPR Jacarezinho,100,100,0.44700521,0.79460086,0.44700521,0.79460086,0.0,8.44,-23.140320600000003,-49.97266763205198
SC,UFSC-Blumenau,200,200,11.69596146,25.1082170199999,5.84798073,12.55410851,0.0,3.7,-26.92081665,-49.098770660279826
SC,UFFS-Chapecó,1000,1000,9.4488281,52.73843186,0.944882809999999,5.273843186,0.0,16.13,-27.1162012,-52.70804944442969
SC,UFFS-Bom Pastor - Reitoria,200,200,24.17935775,2.1737401,12.089678875,1.08687005,0.0,15.99,-27.1058696,-52.61657674028329
SC,IFSC-Xanxerê,100,100,0.07185809,0.47493004,0.07185809,0.47493004,0.0,11.22,-26.87663165,-52.41834029947948
SC,IFSC-Urupema,100,100,0.03081524,0.21644474,0.03081524,0.21644474,0.0,5.9,-27.9579981,-49.87188902008204
SC,UFSC-Joinville,300,300,12.6612104499999,3.14122108999999,4.22040348333333,1.04707369666666,0.0,4.49,-26.235347400000002,-48.88495518583758
SC,UFSC-Curitibanos,100,100,0.00189197,0.00234692,0.00189197,0.00234692,0.0,7.29,-27.28486365,-50.534780999999995
SC,IFC-Reitoria,1000,1000,2.27259809,1.49845287999999,0.227259808999999,0.149845288,0.01,15.95,-27.5861353,-48.5027338
SC,UDESC-UFSC,10000,10000,3.64744037,271.52018712,0.0364744037,2.7152018712,0.0,0.29,-27.091557299999998,-52.63420758526567
